punto,fecha,CO,NO2,PM10,PM2.5,SO2
CA-ILO-01,2022-02-14,249.70217391304345,5.1,15.069565217391306,10.275,17.760526315789473
CA-ILO-01,2022-02-15,270.42954545454546,6.8,15.47142857142857,9.426086956521738,23.62159090909091
CA-ILO-01,2022-02-16,258.26,4.872222222222223,13.35,8.026315789473685,16.900000000000002
CA-ILO-01,2022-02-17,277.65106382978723,9.704347826086956,19.65,12.433333333333332,44.414523809523814
CA-ILO-01,2022-02-18,275.14166666666665,8.152173913043478,19.986363636363635,12.547826086956523,31.200000000000003
CA-ILO-01,2022-02-19,274.54583333333335,13.105,21.133333333333333,12.92,32.8327659574468
CA-ILO-01,2022-02-20,263.1608695652174,6.776190476190477,18.966666666666665,10.776190476190477,31.437608695652177
CA-ILO-01,2022-02-21,258.71333333333337,6.023809523809524,14.445833333333333,8.808695652173913,29.346190476190475
CA-ILO-01,2022-02-22,273.31111111111113,8.655,22.476190476190474,14.43913043478261,32.62595744680851
CA-ILO-01,2022-02-23,270.4613636363636,7.436842105263159,15.213636363636363,11.226315789473684,30.256086956521738
CA-ILO-01,2022-02-24,251.38085106382977,5.136842105263158,16.055999999999997,7.75,17.694444444444443
CA-ILO-01,2022-02-25,247.7195652173913,5.158823529411765,10.616666666666667,6.415789473684211,16.37707317073171
CA-ILO-01,2022-02-26,265.12444444444446,8.847619047619048,14.7875,9.452380952380953,35.78195652173913
CA-ILO-01,2022-02-27,268.76444444444445,6.3999999999999995,23.212,12.860869565217392,23.58560975609756
CA-ILO-01,2022-02-28,258.93695652173915,6.9526315789473685,18.16,10.81304347826087,16.65390243902439
CA-ILO-01,2022-03-01,247.19574468085108,7.766521739130434,19.5,11.995652173913042,23.585476190476193
CA-ILO-01,2022-03-02,237.92127659574467,6.460434782608695,16.96666666666667,9.98,17.432439024390245
CA-ILO-01,2022-03-03,243.88181818181818,6.476521739130435,16.54090909090909,9.264,21.877727272727274
CA-ILO-01,2022-03-04,258.09777777777776,7.27875,19.952,11.927272727272726,30.891190476190477
CA-ILO-01,2022-03-05,262.72391304347826,7.4052173913043475,18.56,10.978947368421052,35.664791666666666
CA-ILO-01,2022-03-06,274.8772727272727,5.98590909090909,21.288,10.978260869565217,25.178181818181816
CA-ILO-01,2022-03-07,274.0266666666667,7.984782608695652,26.266666666666666,14.258333333333333,25.118125000000003
CA-ILO-01,2022-03-08,268.4318181818182,6.8047826086956515,36.645833333333336,18.465217391304346,21.799166666666665
CA-ILO-01,2022-03-09,266.4760869565217,5.470909090909091,33.144,16.40434782608696,17.008055555555554
CA-ILO-01,2022-03-10,290.73617021276596,6.364166666666667,17.232,9.392000000000001,25.34813953488372
CA-ILO-01,2022-03-11,295.7422222222222,6.980833333333333,18.849999999999998,11.229166666666666,21.02232558139535
CA-ILO-01,2022-03-12,281.6872340425532,5.316666666666667,25.925,16.037499999999998,15.42325
CA-ILO-01,2022-03-13,239.5311111111111,4.630454545454546,16.93913043478261,10.780952380952382,17.23581395348837
CA-ILO-01,2022-03-14,261.84680851063825,6.9175,34.358333333333334,19.962500000000002,44.58046511627907
CA-ILO-01,2022-03-15,258.68863636363636,5.439583333333334,203.26250000000002,76.84,19.344772727272726
CA-ILO-01,2022-03-16,272.1909090909091,7.613333333333333,56.525,27.337500000000002,29.221249999999998
CA-ILO-01,2022-03-17,277.2733333333333,5.770869565217392,47.3,22.525000000000002,16.780243902439025
CA-ILO-01,2022-03-18,278.01521739130436,5.8039130434782615,17.263636363636365,10.773913043478261,14.638484848484849
CA-ILO-01,2022-03-19,238.9906976744186,4.726521739130435,18.295652173913044,12.163636363636364,14.31529411764706
CA-ILO-01,2022-03-20,243.58695652173913,4.52391304347826,23.763157894736842,14.078947368421053,16.699545454545454
CA-ILO-01,2022-03-21,257.92045454545456,6.442173913043478,26.504166666666666,14.545454545454545,27.13688888888889
CA-ILO-01,2022-03-22,256.23617021276596,7.067391304347825,22.535999999999998,12.71904761904762,15.267021276595743
CA-ILO-01,2022-03-23,254.2695652173913,5.38909090909091,18.018181818181816,10.141666666666667,14.497948717948717
CA-ILO-01,2022-03-24,247.36521739130433,5.03625,16.727999999999998,9.315000000000001,16.199
CA-ILO-01,2022-03-25,250.37659574468086,6.659166666666667,17.816666666666666,11.318181818181818,32.520425531914896
CA-ILO-01,2022-03-26,258.36170212765956,7.2875000000000005,21.53333333333333,12.773913043478261,22.172978723404256
CA-ILO-01,2022-03-27,244.93829787234043,5.461666666666667,17.099999999999998,11.273913043478261,18.514042553191487
CA-ILO-01,2022-03-28,257.3404255319149,6.24,21.4,13.152380952380952,16.33659090909091
CA-ILO-01,2022-03-29,252.9318181818182,5.003043478260869,21.05,14.8,21.49325581395349
CA-ILO-01,2022-03-30,216.90652173913045,4.83,16.358333333333334,10.729166666666666,14.367777777777778
CA-ILO-01,2022-03-31,212.95869565217393,5.975652173913043,17.215999999999998,11.372727272727273,16.824838709677422
CA-ILO-01,2022-04-01,236.09565217391304,9.476190476190476,24.26086956521739,15.254545454545456,16.953541666666666
CA-ILO-01,2022-04-02,238.62,7.60952380952381,20.85238095238095,12.108695652173912,16.09439024390244
CA-ILO-01,2022-04-03,233.06976744186048,5.78421052631579,16.795238095238094,11.025,17.373870967741937
CA-ILO-01,2022-04-04,252.36222222222221,9.147619047619047,21.412499999999998,13.8,26.764999999999997
CA-ILO-01,2022-04-05,257.00888888888886,10.943478260869565,28.320833333333336,18.91904761904762,21.085333333333335
CA-ILO-01,2022-04-06,265.5553191489362,9.947826086956521,30.133333333333336,22.12727272727273,38.02348837209302
CA-ILO-01,2022-04-07,265.9260869565218,9.129999999999999,25.811999999999998,17.55217391304348,32.864583333333336
CA-ILO-01,2022-04-08,260.39767441860465,6.672222222222222,23.129166666666666,16.09090909090909,17.36547619047619
CA-ILO-01,2022-04-09,263.18536585365854,5.15,16.104166666666668,12.27727272727273,20.96783783783784
CA-ILO-01,2022-04-10,256.3279069767442,3.7882352941176474,9.978947368421052,7.36,14.5725
CA-ILO-01,2022-04-11,266.7416666666667,4.865,10.79047619047619,6.823529411764706,14.695357142857144
CA-ILO-01,2022-04-12,256.5173913043478,7.466666666666667,21.59130434782609,12.638095238095238,21.834871794871795
CA-ILO-01,2022-04-13,234.33409090909092,7.061904761904763,15.5,9.030434782608696,17.763846153846153
CA-ILO-01,2022-04-14,257.34255319148934,10.413636363636364,20.530434782608694,12.52608695652174,31.781395348837208
CA-ILO-01,2022-04-15,238.80697674418607,5.6,13.714285714285714,9.131578947368421,15.18074074074074
CA-ILO-01,2022-04-16,247.51627906976745,5.173913043478261,14.555000000000001,9.595238095238095,15.343823529411766
CA-ILO-01,2022-04-17,261.8276595744681,8.157142857142858,18.417391304347827,12.882608695652175,23.30974358974359
CA-ILO-01,2022-04-18,279.89772727272725,8.370000000000001,23.808333333333334,14.904166666666667,22.99531914893617
CA-ILO-01,2022-04-19,306.95500000000004,12.316666666666665,29.23,19.344444444444445,113.86500000000001
CA-ILO-01,2022-06-10,212.20000000000002,10.466666666666667,16.181818181818183,11.136363636363637,14.22027027027027
CA-ILO-01,2022-06-11,201.8227272727273,6.795,17.61818181818182,11.721739130434784,5.13
CA-ILO-01,2022-06-12,185.89318181818183,5.183333333333334,17.552380952380954,12.07,4.66
CA-ILO-01,2022-06-13,188.0913043478261,5.910526315789474,18.366666666666667,13.170588235294119,4.536216216216216
CA-ILO-01,2022-06-14,208.98888888888888,8.8,31.6375,18.64,6.2351282051282055
CA-ILO-01,2022-06-15,230.6311111111111,9.265,36.387499999999996,18.833333333333332,7.687391304347826
CA-ILO-01,2022-06-16,236.49347826086958,9.1,27.633333333333336,15.012500000000001,16.179333333333332
CA-ILO-01,2022-06-17,224.50227272727273,6.390909090909091,19.554166666666667,9.747619047619047,4.529615384615385
CA-ILO-01,2022-06-18,246.26521739130436,9.833333333333334,25.088,17.329166666666666,7.880222222222223
CA-ILO-01,2022-06-19,255.74680851063832,6.939130434782609,18.782608695652176,13.108333333333334,11.717631578947367
CA-ILO-01,2022-06-20,255.2782608695652,9.491304347826087,22.741666666666664,14.712,14.065348837209301
CA-ILO-01,2022-06-21,222.75531914893617,6.827777777777778,17.508695652173913,11.416666666666666,4.492325581395349
CA-ILO-01,2022-06-22,225.28695652173914,7.75,20.400000000000002,13.075,6.39
CA-ILO-01,2022-06-23,218.71521739130435,6.0473684210526315,17.9875,11.525,4.984814814814815
CA-ILO-01,2022-06-24,224.95416666666665,6.557894736842105,19.278260869565216,12.45,6.209047619047619
CA-ILO-01,2022-06-25,233.08913043478262,8.635,23.791304347826088,17.291304347826088,7.595624999999999
CA-ILO-01,2022-06-26,223.08863636363637,6.6684210526315795,15.521739130434783,10.888,6.037894736842105
